Pearson_cc	cycle_cover	cycle_abundance	P-value
0.993714113791	2 3 4 6 7 	(1, 2, 2, 5, 2)	3.22242931498e-27
0.993714113791	1 3 4 5 6 7 	(1, 2, 1, 1, 4, 2)	3.22242931498e-27
0.993454486402	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 6, 3)	5.55671118004e-27
0.993454486402	1 3 4 5 6 7 	(2, 3, 1, 2, 5, 3)	5.55671118004e-27
0.993213080159	1 3 4 5 6 7 	(2, 3, 2, 2, 6, 3)	9.0478904174e-27
0.992623259044	1 3 4 5 6 7 	(2, 4, 2, 2, 6, 3)	2.77742019153e-26
0.99254355489	1 3 4 5 6 7 	(2, 3, 2, 2, 6, 4)	3.20957812463e-26
0.992242366328	1 3 4 5 6 7 	(2, 4, 1, 2, 6, 3)	5.46826713788e-26
0.992074393843	2 3 4 6 7 	(1, 2, 3, 6, 3)	7.29486449098e-26
0.992074393843	1 3 4 5 6 7 	(1, 2, 2, 1, 5, 3)	7.29486449098e-26
0.991777989807	1 3 4 5 6 7 	(1, 3, 2, 1, 6, 3)	1.19544629557e-25
0.991434448876	1 3 4 5 6 7 	(2, 3, 1, 2, 4, 2)	2.07325268129e-25
0.991434448876	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 5, 2)	2.07325268129e-25
0.991434448876	2 3 4 6 7 	(2, 3, 3, 6, 2)	2.07325268129e-25
0.991087651442	1 3 4 5 6 7 	(2, 4, 2, 2, 6, 2)	3.53565552368e-25
0.991087651442	2 3 4 6 7 	(1, 2, 2, 4, 1)	3.53565552368e-25
0.991087651442	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 1)	3.53565552368e-25
0.990992361651	1 3 4 5 6 7 	(2, 3, 2, 1, 6, 3)	4.07926279529e-25
0.990770226673	1 3 4 5 6 7 	(2, 4, 1, 2, 5, 2)	5.66042874809e-25
0.990770226673	1 2 3 4 5 6 7 	(1, 1, 4, 2, 1, 6, 2)	5.66042874809e-25
0.990753287302	1 3 4 5 6 7 	(3, 4, 1, 2, 6, 3)	5.80172021889e-25
0.990706987944	1 3 4 5 6 7 	(2, 3, 1, 1, 6, 3)	6.20472648186e-25
0.990554538981	1 3 4 5 6 7 	(2, 4, 2, 3, 6, 3)	7.7221047731e-25
0.990365647827	1 3 4 5 6 7 	(3, 4, 1, 3, 6, 3)	1.00773803007e-24
0.989982758593	1 2 3 4 5 6 7 	(1, 1, 3, 3, 1, 6, 3)	1.70165587592e-24
0.989982758593	1 3 4 5 6 7 	(2, 3, 2, 2, 5, 3)	1.70165587592e-24
0.989970113409	1 3 4 5 6 7 	(3, 4, 1, 3, 6, 4)	1.73075682571e-24
0.989953084505	1 3 4 5 6 7 	(3, 5, 1, 3, 6, 3)	1.77067412707e-24
0.989774258086	1 3 4 5 6 7 	(2, 3, 1, 2, 6, 4)	2.24451623533e-24
0.989721771117	1 2 3 4 6 7 	(1, 1, 3, 2, 6, 2)	2.40439701841e-24
0.989721771117	1 3 4 5 6 7 	(2, 3, 1, 1, 5, 2)	2.40439701841e-24
0.989698725153	1 3 4 5 6 7 	(2, 3, 1, 2, 5, 2)	2.47787270211e-24
0.989698725153	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 6, 2)	2.47787270211e-24
0.989256874347	2 3 4 6 7 	(1, 3, 3, 6, 2)	4.35705325669e-24
0.989256874347	1 3 4 5 6 7 	(1, 3, 2, 1, 5, 2)	4.35705325669e-24
0.988985222822	1 3 4 5 6 7 	(1, 2, 2, 1, 6, 4)	6.0941253947e-24
0.988979851274	1 3 4 5 6 7 	(2, 4, 1, 2, 6, 2)	6.13417597215e-24
0.98895861621	1 3 4 5 6 7 	(3, 4, 2, 3, 6, 3)	6.29490212892e-24
0.988743364213	1 3 4 5 6 7 	(2, 3, 1, 2, 6, 3)	8.15908196999e-24
0.988323252969	1 3 4 5 6 7 	(3, 5, 1, 3, 6, 2)	1.33476006639e-23
0.988288301038	1 2 3 4 6 7 	(1, 1, 3, 2, 6, 3)	1.38943364967e-23
0.988288301038	1 3 4 5 6 7 	(2, 3, 1, 1, 5, 3)	1.38943364967e-23
0.988230715798	1 3 4 5 6 7 	(1, 2, 2, 1, 4, 2)	1.48405005459e-23
0.988230715798	2 3 4 6 7 	(1, 2, 3, 5, 2)	1.48405005459e-23
0.988210989147	1 3 4 5 6 7 	(2, 3, 2, 3, 6, 4)	1.51780934012e-23
0.988140458323	1 3 4 5 6 7 	(1, 3, 2, 2, 6, 3)	1.64441077141e-23
0.987973046983	1 3 4 5 6 7 	(1, 3, 2, 1, 6, 2)	1.98503914263e-23
0.987944809967	1 3 4 5 6 7 	(2, 4, 2, 3, 6, 4)	2.04854902789e-23
0.987924697024	1 3 4 5 6 7 	(3, 4, 2, 3, 6, 4)	2.09492718196e-23
0.987912725276	1 2 3 4 5 6 7 	(1, 1, 3, 3, 1, 6, 2)	2.12299187516e-23
0.987912725276	1 3 4 5 6 7 	(2, 3, 2, 2, 5, 2)	2.12299187516e-23
0.987595152989	1 3 4 5 6 7 	(1, 2, 2, 1, 6, 3)	3.00740695184e-23
0.987476264948	1 3 4 5 6 7 	(3, 4, 1, 3, 5, 3)	3.41832451584e-23
0.987476264948	1 2 3 4 5 6 7 	(2, 1, 4, 2, 2, 6, 3)	3.41832451584e-23
0.987440047613	1 3 4 5 6 7 	(1, 2, 2, 1, 5, 2)	3.55346383509e-23
0.987440047613	2 3 4 6 7 	(1, 2, 3, 6, 2)	3.55346383509e-23
0.987332557327	1 3 4 5 6 7 	(1, 3, 3, 2, 6, 3)	3.98420454952e-23
0.987243664504	1 3 4 5 6 7 	(2, 3, 1, 1, 6, 4)	4.3763799605e-23
0.987201751577	2 3 4 6 7 	(1, 3, 2, 6, 2)	4.57341533211e-23
