Pearson_cc	cycle_cover	cycle_abundance	P-value
0.995242023941	1 3 4 5 6 7 	(4, 7, 3, 4, 12, 6)	7.57367225704e-29
0.995151864636	1 3 4 5 6 7 	(4, 7, 3, 3, 12, 6)	9.75296631125e-29
0.99499712401	1 2 3 4 5 6 7 	(1, 2, 5, 4, 1, 10, 4)	1.48919761561e-28
0.99499712401	1 3 4 5 6 7 	(3, 5, 2, 3, 8, 4)	1.48919761561e-28
0.99499712401	2 3 4 6 7 	(3, 5, 5, 11, 4)	1.48919761561e-28
0.99499712401	1 2 3 4 5 6 7 	(2, 1, 5, 3, 2, 9, 4)	1.48919761561e-28
0.994859828655	1 3 4 5 6 7 	(3, 6, 3, 3, 10, 5)	2.14454754293e-28
0.994859828655	1 2 3 4 5 6 7 	(2, 1, 6, 4, 2, 11, 5)	2.14454754293e-28
0.994859828655	1 2 3 4 5 6 7 	(1, 2, 6, 5, 1, 12, 5)	2.14454754293e-28
0.9947883853	1 2 3 4 5 6 7 	(3, 1, 6, 4, 2, 12, 6)	2.58275508942e-28
0.9947883853	1 3 4 5 6 7 	(4, 6, 3, 3, 11, 6)	2.58275508942e-28
0.994779797954	1 3 4 5 6 7 	(3, 6, 4, 3, 12, 6)	2.64067004296e-28
0.994766947167	1 3 4 5 6 7 	(4, 7, 3, 4, 11, 5)	2.729587248e-28
0.994766947167	1 2 3 4 5 6 7 	(3, 1, 7, 4, 3, 12, 5)	2.729587248e-28
0.99469969471	1 2 3 4 5 6 7 	(2, 1, 6, 4, 2, 12, 6)	3.24186156446e-28
0.99469969471	1 3 4 5 6 7 	(3, 6, 3, 3, 11, 6)	3.24186156446e-28
0.994641634051	1 3 4 5 6 7 	(4, 7, 4, 4, 12, 6)	3.75424356442e-28
0.994638447395	1 2 3 4 6 7 	(1, 2, 5, 5, 12, 5)	3.78442659896e-28
0.994638447395	1 2 3 4 5 6 7 	(2, 1, 5, 4, 1, 11, 5)	3.78442659896e-28
0.994638447395	1 3 4 5 6 7 	(3, 5, 3, 2, 10, 5)	3.78442659896e-28
0.994628382839	1 3 4 5 6 7 	(3, 6, 3, 3, 11, 5)	3.88123633108e-28
0.994628382839	1 2 3 4 5 6 7 	(2, 1, 6, 4, 2, 12, 5)	3.88123633108e-28
0.994559178392	2 3 4 6 7 	(2, 4, 4, 9, 3)	4.61155232117e-28
0.994559178392	1 2 3 4 5 6 7 	(1, 1, 4, 3, 1, 8, 3)	4.61155232117e-28
0.994559178392	1 3 4 5 6 7 	(2, 4, 2, 2, 7, 3)	4.61155232117e-28
0.99453198482	1 2 3 4 5 6 7 	(3, 1, 6, 4, 3, 12, 6)	4.93183786035e-28
0.99453198482	1 3 4 5 6 7 	(4, 6, 3, 4, 11, 6)	4.93183786035e-28
0.994530146107	1 3 4 5 6 7 	(4, 6, 3, 3, 12, 7)	4.95422043291e-28
0.994523170169	1 2 3 4 5 6 7 	(2, 2, 6, 4, 1, 12, 5)	5.03999601388e-28
0.994523170169	1 2 3 4 5 6 7 	(3, 1, 6, 3, 2, 11, 5)	5.03999601388e-28
0.994523170169	1 3 4 5 6 7 	(4, 6, 2, 3, 10, 5)	5.03999601388e-28
0.994516886477	2 3 4 6 7 	(3, 5, 6, 12, 5)	5.11843443493e-28
0.994516886477	1 2 3 4 5 6 7 	(1, 2, 5, 5, 1, 11, 5)	5.11843443493e-28
0.994516886477	1 2 3 4 5 6 7 	(2, 1, 5, 4, 2, 10, 5)	5.11843443493e-28
0.994516886477	1 3 4 5 6 7 	(3, 5, 3, 3, 9, 5)	5.11843443493e-28
0.994498246004	1 2 3 4 5 6 7 	(1, 2, 5, 5, 1, 12, 6)	5.35781824896e-28
0.994498246004	1 3 4 5 6 7 	(3, 5, 3, 3, 10, 6)	5.35781824896e-28
0.994498246004	1 2 3 4 5 6 7 	(2, 1, 5, 4, 2, 11, 6)	5.35781824896e-28
0.994493485602	1 2 3 4 5 6 7 	(2, 1, 5, 3, 2, 10, 5)	5.42059142543e-28
0.994493485602	2 3 4 6 7 	(3, 5, 5, 12, 5)	5.42059142543e-28
0.994493485602	1 2 3 4 5 6 7 	(1, 2, 5, 4, 1, 11, 5)	5.42059142543e-28
0.994493485602	1 3 4 5 6 7 	(3, 5, 2, 3, 9, 5)	5.42059142543e-28
0.994479114481	1 2 3 4 5 6 7 	(1, 2, 5, 5, 1, 12, 5)	5.61425018593e-28
0.994479114481	1 2 3 4 5 6 7 	(2, 1, 5, 4, 2, 11, 5)	5.61425018593e-28
0.994479114481	1 3 4 5 6 7 	(3, 5, 3, 3, 10, 5)	5.61425018593e-28
0.994453607631	1 3 4 5 6 7 	(4, 7, 3, 4, 12, 7)	5.97381945981e-28
0.994450003245	1 2 3 4 5 6 7 	(3, 1, 7, 4, 3, 12, 6)	6.02631522517e-28
0.994450003245	1 3 4 5 6 7 	(4, 7, 3, 4, 11, 6)	6.02631522517e-28
0.994440741549	1 3 4 5 6 7 	(4, 7, 3, 3, 12, 5)	6.1631709693e-28
0.994425418661	1 3 4 5 6 7 	(4, 6, 3, 3, 12, 6)	6.39592239212e-28
0.994294498941	1 2 3 4 5 6 7 	(2, 1, 6, 4, 1, 12, 5)	8.74323624878e-28
0.994294498941	1 3 4 5 6 7 	(3, 6, 3, 2, 11, 5)	8.74323624878e-28
0.994223404939	1 3 4 5 6 7 	(5, 8, 3, 5, 12, 6)	1.03299187691e-27
0.99420042974	1 2 3 4 5 6 7 	(2, 1, 5, 4, 1, 12, 6)	1.08971067631e-27
0.99420042974	1 3 4 5 6 7 	(3, 5, 3, 2, 11, 6)	1.08971067631e-27
0.994153214527	1 2 3 4 6 7 	(1, 2, 5, 4, 11, 4)	1.21542940388e-27
0.994153214527	1 2 3 4 5 6 7 	(2, 1, 5, 3, 1, 10, 4)	1.21542940388e-27
0.994153214527	1 3 4 5 6 7 	(3, 5, 2, 2, 9, 4)	1.21542940388e-27
0.994107527235	1 2 3 4 5 6 7 	(3, 1, 7, 4, 2, 12, 5)	1.34973874224e-27
0.994107527235	1 3 4 5 6 7 	(4, 7, 3, 3, 11, 5)	1.34973874224e-27
0.994093918283	1 3 4 5 6 7 	(2, 4, 3, 2, 8, 4)	1.39232444085e-27
0.994093918283	1 2 3 4 5 6 7 	(1, 1, 4, 4, 1, 9, 4)	1.39232444085e-27
0.994093918283	2 3 4 6 7 	(2, 4, 5, 10, 4)	1.39232444085e-27
0.994071197398	1 3 4 5 6 7 	(4, 8, 3, 4, 12, 5)	1.46620487094e-27
0.994054756895	1 2 3 4 5 6 7 	(2, 1, 6, 5, 2, 12, 5)	1.52190823593e-27
0.994054756895	1 3 4 5 6 7 	(3, 6, 4, 3, 11, 5)	1.52190823593e-27
0.994039689998	2 3 4 6 7 	(2, 4, 4, 9, 4)	1.57467126812e-27
0.994039689998	1 3 4 5 6 7 	(2, 4, 2, 2, 7, 4)	1.57467126812e-27
0.994039689998	1 2 3 4 5 6 7 	(1, 1, 4, 3, 1, 8, 4)	1.57467126812e-27
0.994036090429	1 3 4 5 6 7 	(5, 7, 3, 4, 12, 6)	1.58752473236e-27
0.994023801566	1 3 4 5 6 7 	(3, 6, 4, 3, 12, 7)	1.63214153637e-27
0.994023780354	1 2 3 4 5 6 7 	(2, 1, 6, 4, 2, 11, 4)	1.63221954425e-27
0.994023780354	1 2 3 4 5 6 7 	(1, 2, 6, 5, 1, 12, 4)	1.63221954425e-27
0.994023780354	1 3 4 5 6 7 	(3, 6, 3, 3, 10, 4)	1.63221954425e-27
0.994014170484	1 2 3 4 5 6 7 	(3, 1, 6, 4, 2, 12, 5)	1.66791695543e-27
0.994014170484	1 3 4 5 6 7 	(4, 6, 3, 3, 11, 5)	1.66791695543e-27
0.99400399375	2 3 4 6 7 	(3, 6, 5, 12, 4)	1.70650686549e-27
0.99400399375	1 2 3 4 5 6 7 	(1, 2, 6, 4, 1, 11, 4)	1.70650686549e-27
0.99400399375	1 2 3 4 5 6 7 	(2, 1, 6, 3, 2, 10, 4)	1.70650686549e-27
0.99400399375	1 3 4 5 6 7 	(3, 6, 2, 3, 9, 4)	1.70650686549e-27
0.993996794819	1 2 3 4 5 6 7 	(3, 1, 7, 3, 2, 12, 5)	1.73430225152e-27
0.993996794819	1 3 4 5 6 7 	(4, 7, 2, 3, 11, 5)	1.73430225152e-27
0.99398166562	1 2 3 4 5 6 7 	(2, 1, 5, 3, 1, 10, 5)	1.7940876593e-27
0.99398166562	1 2 3 4 6 7 	(1, 2, 5, 4, 11, 5)	1.7940876593e-27
0.99398166562	1 3 4 5 6 7 	(3, 5, 2, 2, 9, 5)	1.7940876593e-27
0.993967607801	1 3 4 5 6 7 	(2, 4, 3, 2, 9, 5)	1.85134345719e-27
0.993967607801	2 3 4 6 7 	(2, 4, 5, 11, 5)	1.85134345719e-27
0.993967607801	1 2 3 4 5 6 7 	(1, 1, 4, 4, 1, 10, 5)	1.85134345719e-27
0.993956059071	1 3 4 5 6 7 	(4, 6, 4, 4, 12, 7)	1.89964037454e-27
0.993941285279	1 2 3 4 5 6 7 	(3, 1, 6, 3, 2, 12, 6)	1.96312479998e-27
0.993941285279	1 3 4 5 6 7 	(4, 6, 2, 3, 11, 6)	1.96312479998e-27
0.993906777979	1 3 4 5 6 7 	(4, 6, 3, 4, 12, 7)	2.11913297252e-27
0.993884688571	1 3 4 5 6 7 	(4, 8, 3, 4, 12, 6)	2.2249410555e-27
0.99387359585	1 3 4 5 6 7 	(3, 6, 4, 2, 12, 6)	2.27989984986e-27
0.993859593064	1 3 4 5 6 7 	(3, 6, 3, 2, 12, 6)	2.35107063217e-27
0.99382219437	1 3 4 5 6 7 	(5, 7, 3, 4, 12, 7)	2.55135902644e-27
0.993811768086	1 2 3 4 5 6 7 	(2, 1, 6, 5, 2, 12, 6)	2.60994743448e-27
