Pearson_cc	cycle_cover	cycle_abundance	P-value
0.991087651442	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 1)	3.53565552368e-25
0.98653717349	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 2)	9.02315747634e-23
0.985600258718	1 3 4 5 6 7 	(1, 1, 1, 1, 3, 2)	2.22548753523e-22
0.982222291603	1 3 4 5 6 7 	(1, 2, 1, 2, 3, 2)	3.75286072517e-21
0.978332931829	1 3 4 5 6 7 	(2, 2, 1, 2, 3, 2)	5.30183898784e-20
0.978006452311	1 3 5 6 7 	(2, 3, 2, 3, 1)	6.47556794354e-20
0.976503323583	1 3 5 6 7 	(2, 3, 2, 3, 2)	1.56690031485e-19
0.975719443874	1 3 4 5 6 7 	(1, 1, 1, 1, 3, 3)	2.42909213046e-19
0.975618574815	1 3 4 5 6 7 	(2, 3, 1, 2, 3, 1)	2.56739393428e-19
0.974943610194	2 3 4 6 7 	(1, 2, 1, 3, 1)	3.69717546694e-19
0.974943610194	1 3 5 6 7 	(1, 2, 1, 2, 1)	3.69717546694e-19
0.974449082341	1 3 4 5 6 7 	(2, 3, 1, 3, 3, 2)	4.79948172465e-19
0.974416713242	1 3 4 5 6 7 	(1, 3, 1, 2, 3, 1)	4.88128766712e-19
0.974090698849	1 3 5 6 7 	(1, 2, 1, 3, 2)	5.78019449147e-19
0.97393430284	1 3 5 6 7 	(2, 2, 2, 3, 2)	6.26364124051e-19
0.973796800906	1 3 4 5 6 7 	(1, 2, 2, 2, 3, 2)	6.71927577607e-19
0.973532405738	1 3 4 5 6 7 	(1, 2, 1, 2, 3, 1)	7.68260540998e-19
0.973111394953	2 3 4 6 7 	(1, 1, 2, 3, 1)	9.48327405601e-19
0.973111394953	1 3 4 5 6 7 	(1, 1, 1, 1, 2, 1)	9.48327405601e-19
0.972707567069	1 3 4 5 6 7 	(2, 3, 1, 2, 3, 2)	1.15697560377e-18
0.970489169417	1 3 4 5 6 7 	(2, 2, 1, 2, 3, 3)	3.27963938254e-18
0.97023018793	1 3 4 5 6 7 	(1, 1, 2, 1, 3, 2)	3.68460456635e-18
0.970063120735	1 3 4 5 6 7 	(1, 2, 1, 2, 3, 3)	3.9698483298e-18
0.970024408264	1 3 5 6 7 	(1, 2, 1, 3, 1)	4.0387921892e-18
0.969729358171	1 3 4 5 6 7 	(1, 2, 1, 2, 2, 1)	4.60175021986e-18
0.969729358171	2 3 4 5 6 7 	(1, 2, 2, 1, 3, 1)	4.60175021986e-18
0.96956676788	1 3 4 5 6 7 	(1, 1, 1, 1, 2, 2)	4.94212427181e-18
0.96956676788	2 3 4 6 7 	(1, 1, 2, 3, 2)	4.94212427181e-18
0.969439000068	1 3 5 6 7 	(2, 2, 1, 3, 2)	5.22575913871e-18
0.969395371247	1 3 4 5 6 7 	(2, 3, 1, 3, 3, 1)	5.32600578599e-18
0.969378173876	1 3 5 6 7 	(2, 3, 3, 3, 2)	5.36600635248e-18
0.967949019439	1 3 4 5 6 7 	(1, 3, 1, 2, 3, 2)	9.84979646643e-18
0.967891510559	1 3 4 5 6 7 	(1, 2, 2, 2, 3, 1)	1.0087657318e-17
0.967754346559	1 3 4 5 6 7 	(2, 2, 1, 3, 3, 3)	1.06765606291e-17
0.967711155176	1 3 5 6 7 	(2, 2, 2, 3, 3)	1.08684734257e-17
0.967665061348	1 3 4 5 6 7 	(1, 3, 1, 1, 3, 1)	1.10767941925e-17
0.967399616477	1 3 4 5 6 7 	(1, 2, 2, 1, 3, 1)	1.23500177281e-17
0.966998841412	1 3 4 5 6 7 	(1, 1, 1, 2, 3, 3)	1.45303946039e-17
0.966135315621	1 3 4 5 6 7 	(1, 1, 2, 2, 3, 3)	2.0488187409e-17
0.96580899748	1 3 4 5 6 7 	(1, 2, 2, 1, 3, 2)	2.32750813908e-17
0.965774644809	1 3 4 5 6 7 	(2, 2, 1, 3, 3, 2)	2.35879832432e-17
0.965373573236	2 3 4 6 7 	(1, 2, 2, 3, 1)	2.75402458889e-17
0.965373573236	1 3 4 5 6 7 	(1, 2, 1, 1, 2, 1)	2.75402458889e-17
0.965223992228	1 3 4 5 6 7 	(2, 3, 1, 3, 3, 3)	2.91646375314e-17
0.964641158269	1 3 5 6 7 	(1, 1, 1, 2, 2)	3.6375399003e-17
0.964641158269	2 3 4 6 7 	(1, 1, 1, 3, 2)	3.6375399003e-17
0.963827727647	1 3 5 6 7 	(3, 3, 3, 3, 2)	4.92117816602e-17
0.963720874833	1 3 4 5 6 7 	(1, 2, 2, 2, 3, 3)	5.11785971011e-17
0.96359621649	1 3 4 5 6 7 	(1, 1, 2, 2, 3, 2)	5.35647913401e-17
0.963365847003	1 3 4 5 6 7 	(1, 3, 2, 2, 3, 1)	5.82468951977e-17
0.963234334176	1 3 4 5 6 7 	(2, 2, 1, 1, 3, 2)	6.10864337713e-17
0.963168225305	1 3 4 5 6 7 	(1, 1, 2, 1, 3, 3)	6.25615923617e-17
0.962408653178	2 3 4 5 6 7 	(1, 1, 2, 1, 3, 2)	8.20421629327e-17
0.962408653178	1 3 4 5 6 7 	(1, 1, 1, 2, 2, 2)	8.20421629327e-17
0.962258154154	1 3 4 5 6 7 	(1, 2, 2, 3, 3, 2)	8.65119803985e-17
0.962166257772	1 3 5 6 7 	(2, 3, 1, 3, 1)	8.93507730993e-17
0.962028942186	1 3 4 5 6 7 	(2, 2, 1, 2, 3, 1)	9.37532353269e-17
0.961807427845	1 3 4 5 6 7 	(2, 3, 2, 3, 3, 2)	1.01279325827e-16
0.961635861847	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 3)	1.07487530661e-16
0.961366744326	1 3 4 5 6 7 	(1, 3, 1, 3, 3, 2)	1.17937095379e-16
0.961341264977	1 3 4 5 6 7 	(1, 1, 1, 2, 3, 2)	1.18973542335e-16
0.960890026131	1 3 5 6 7 	(2, 3, 3, 3, 3)	1.38780582464e-16
0.960578446703	1 3 4 5 6 7 	(1, 2, 2, 3, 3, 3)	1.54188248128e-16
0.959946063645	1 3 5 6 7 	(1, 2, 2, 3, 2)	1.90427482346e-16
